Timestamp,remainder
2001-01-01,-3.8109363836992998
2001-01-02,-6.049825269845314
2001-01-03,-5.566304177627899
2001-01-04,-3.700593593996018
2001-01-05,-3.421625293121906
2001-01-06,-3.5504330068652052
2001-01-07,-0.4868116103752982
2001-01-08,-2.9392069611058105
2001-01-09,-3.9378278315998614
2001-01-10,-3.9136581383936573
2001-01-11,-4.817632926860824
2001-01-12,-6.2534898518933915
2001-01-13,-5.878489822120173
2001-01-14,-1.8604910537251271
2001-01-15,-2.5843158178031445
2001-01-16,-2.8395503012288827
2001-01-17,-4.66286933288211
2001-01-18,-6.170834765245672
2001-01-19,-6.58193486413802
2001-01-20,-6.614483727054903
2001-01-21,-6.673855729459319
2001-01-22,-6.929654844105244
2001-01-23,-9.423280319868354
2001-01-24,-9.882311201101402
2001-01-25,-7.485379673365969
2001-01-26,-4.142522424110211
2001-01-27,-3.483395363611635
2001-01-28,-3.98657001752872
2001-01-29,-4.648238735564519
2001-01-30,-4.728693924436811
2001-01-31,-6.777372626325814
2001-02-01,-9.280648134474177
2001-02-02,-10.91953720539459
2001-02-03,-18.23601582707488
2001-02-04,-19.370305243472103
2001-02-05,-20.091337359859608
2001-02-06,-9.92014506162377
2001-02-07,-1.6565232598222792
2001-02-08,-1.5089188251295127
2001-02-09,-2.107539600285236
2001-02-10,-5.983370002446463
2001-02-11,-6.887344761082204
2001-02-12,-2.6232016682915855
2001-02-13,-1.7482015192799736
2001-02-14,-3.2302028700942174
2001-02-15,-0.8540276103303768
2001-02-16,-2.0092621891235467
2001-02-17,-3.6325811134884134
2001-02-18,-4.640546575683402
2001-02-19,-5.051646562787937
2001-02-20,-4.7841955702751875
2001-02-21,-4.243567414698191
2001-02-22,-6.1993667558417656
2001-02-23,-15.392992160079302
2001-02-24,-15.352023041341454
2001-02-25,-11.555091418180382
2001-02-26,-9.912234365619952
2001-02-27,-8.95310720379348
2001-02-28,-10.956281768332701
2001-03-01,-9.969493987038732
2001-03-02,-6.608382581092883
2001-03-03,-5.7248614903655834
2001-03-04,-7.859151048352942
2001-03-05,-8.580182687874185
2001-03-06,-4.90899033009191
2001-03-07,-4.645368826255435
2001-03-08,-8.197764439275488
2001-03-09,-6.196385168208508
2001-03-10,-3.5722152946982533
2001-03-11,-1.5761901367804967
2001-03-12,-0.11204723472474143
2001-03-13,-0.3370472287933808
2001-03-14,-1.9190483650309034
2001-03-15,-2.2428730337123852
2001-03-16,-3.698107684031129
2001-03-17,-5.521426626277389
2001-03-18,-8.729392195760738
2001-03-19,-9.140492175414693
2001-03-20,-7.873041086044395
2001-03-21,-8.732413040735992
2001-03-22,-7.388212131540058
2001-03-23,-7.781837583461311
2001-03-24,-8.940868273988599
2001-03-25,-8.84393693698803
2001-03-26,-9.601079741347348
2001-03-27,-8.341952865594067
2001-03-28,-5.445127334765857
2001-03-29,-4.2067960021377075
2001-03-30,-1.7872509525623173
2001-03-31,-2.235929794522235
2001-04-01,-0.9392053503834177
2001-04-02,1.62190586476936
2001-04-03,0.5054265755461529
2001-04-04,4.971137063781498
2001-04-05,4.050106091832276
2001-04-06,1.221297913172748
2001-04-07,2.7849196673196275
2001-04-08,6.432523863564711
2001-04-09,2.0339033745694906
2001-04-10,-2.0419273732986767
2001-04-11,-1.2459017862565815
2001-04-12,-2.381758788804291
2001-04-13,-4.006758878240362
2001-04-14,-6.088760156038916
2001-04-15,-6.612584969261661
2001-04-16,-3.9678193573490717
2001-04-17,-2.2911385678162333
2001-04-18,-2.2991037021565717
2001-04-19,-0.21020368183963
2001-04-20,-3.0427527354913764
2001-04-21,-2.302124785579508
2001-04-22,2.0420760044071358
2001-04-23,7.948451100848615
2001-04-24,5.689420028880704
2001-04-25,3.5863510797789786
2001-04-26,8.729208609176567
2001-04-27,1.588335627951892
2001-04-28,3.2851606342883315
2001-04-29,4.323491919232765
2001-04-30,5.643037302594166
2001-05-01,12.284705504658632
2001-05-02,2.6458164337382186
2001-05-03,4.029337144485908
2001-05-04,9.895048681763
2001-05-05,11.774016946874326
2001-05-06,7.845207909907913
2001-05-07,7.308829759422224
2001-05-08,4.956433955696411
2001-05-09,6.15781384811271
2001-05-10,3.481983195641078
2001-05-11,2.978008591919206
2001-05-12,2.942151494033169
2001-05-13,2.817151881434256
2001-05-14,4.535150697513018
2001-05-15,4.611325885751285
2001-05-16,8.156091354670934
2001-05-17,8.132771619682899
2001-05-18,7.624806962150615
2001-05-19,3.2137069824675564
2001-05-20,3.8811572135600727
2001-05-21,1.2217855449707713
2001-05-22,0.9659861919062678
2001-05-23,3.4723611929512117
2001-05-24,4.113330693187891
2001-05-25,0.8102614579838701
2001-05-26,2.3531190827779938
2001-05-27,6.812245529348729
2001-05-28,5.409071107889758
2001-05-29,1.7474025835399516
2001-05-30,1.8669472039618995
2001-05-31,2.018268743471708
2001-06-01,1.8149927107733674
2001-06-02,3.6761045935272705
2001-06-03,4.959624922805233
2001-06-04,4.82533550640801
2001-06-05,5.904304534458788
2001-06-06,6.775496641930658
2001-06-07,6.839117919211276
2001-06-08,7.186722878424916
2001-06-09,3.1881020079308655
2001-06-10,4.01227135543013
2001-06-11,3.5082967517373618
2001-06-12,3.1724394631164614
2001-06-13,4.047439850488445
2001-06-14,6.86543809439172
2001-06-15,5.841613854834577
2001-06-16,7.786378942255396
2001-06-17,8.96305997017771
2001-06-18,9.65509416826535
2001-06-19,8.343994570081122
2001-06-20,8.611446136317682
2001-06-21,9.352074086200446
2001-06-22,7.796275019238237
2001-06-23,9.60264973420999
2001-06-24,8.94361904374091
2001-06-25,10.64054933169973
2001-06-26,9.783406861097319
2001-06-27,9.942535024281824
2001-06-28,11.539359649148537
2001-06-29,12.777691697032424
2001-06-30,12.897235363750951
2001-07-01,13.43890318434569
2001-07-02,9.300015067099594
2001-07-03,10.283536159346113
2001-07-04,11.349245598510606
2001-07-05,14.328214245091658
2001-07-06,15.799407687707571
2001-07-07,15.863028011313872
2001-07-08,15.710632970527513
2001-07-09,15.212012100033462
2001-07-10,11.23618221047218
2001-07-11,12.132206271635368
2001-07-12,10.096350127394544
2001-07-13,10.171349370415555
2001-07-14,9.889348186494317
2001-07-15,15.665524137672037
2001-07-16,15.210289606533479
2001-07-17,14.386970634514
2001-07-18,13.379005976981716
2001-07-19,11.967905997327762
2001-07-20,12.335356991330627
2001-07-21,14.275984750507632
2001-07-22,12.620184348430485
2001-07-23,12.52656039854628
2001-07-24,14.967528182140086
2001-07-25,15.164460377476644
2001-07-26,14.507316762465052
2001-07-27,14.066444544208935
2001-07-28,14.363269931956893
2001-07-29,13.90160121693043
2001-07-30,12.421146409527864
2001-07-31,10.572466995363357
2001-08-01,7.969191344163846
2001-08-02,7.930303608387476
2001-08-03,7.713823937665438
2001-08-04,9.279535284178564
2001-08-05,10.45850278637954
2001-08-06,7.62969508455717
2001-08-07,8.593316934071481
2001-08-08,9.940921893256018
2001-08-09,11.142299878352787
2001-08-10,9.066469607350882
2001-08-11,8.06249595733243
2001-08-12,6.526637905713869
2001-08-13,6.80163791164523
2001-08-14,8.619637109193718
2001-08-15,12.29581267895992
2001-08-16,13.440578529291088
2001-08-17,15.417258794303052
2001-08-18,10.709293373831315
2001-08-19,9.098192631237907
2001-08-20,12.965643625240773
2001-08-21,11.606272147386335
2001-08-22,9.950473652628716
2001-08-23,8.856847795395879
2001-08-24,9.097816723398864
2001-08-25,8.394749300205149
2001-08-26,7.237605685193557
2001-08-27,7.99673232252826
2001-08-28,6.293557710305322
2001-08-29,5.331888995249756
2001-08-30,5.751433806406567
2001-08-31,5.002755727386102
2001-09-01,3.999479503952898
2001-09-02,5.4605908144731075
2001-09-03,5.644111716013867
2001-09-04,4.609822681057267
2001-09-05,6.488790946168592
2001-09-06,5.959983435081085
2001-09-07,4.323604903096566
2001-09-08,3.9712090993998572
2001-09-09,2.072588610346429
2001-09-10,0.2967575764050707
2001-09-11,2.592783163418062
2001-09-12,3.456926637736615
2001-09-13,3.5319258807285223
2001-09-14,3.6499252690118738
2001-09-15,4.526100647985004
2001-09-16,4.670865544700064
2001-09-17,7.447546954121208
2001-09-18,7.439582296588924
2001-09-19,8.728481172496686
