Timestamp,mean_temp_cor,year,month,day,timestep
2004-05-15,6.900000095367432,2004,5,15,1230
2004-05-16,8.100000381469727,2004,5,16,1231
2004-05-17,8.199999809265137,2004,5,17,1232
2004-05-18,10.300000190734863,2004,5,18,1233
2004-05-19,10.40000057220459,2004,5,19,1234
2004-05-20,9.0,2004,5,20,1235
2004-05-21,8.699999809265137,2004,5,21,1236
2004-05-22,6.400000095367432,2004,5,22,1237
2004-05-23,6.0,2004,5,23,1238
2004-05-24,6.300000190734863,2004,5,24,1239
2004-05-25,8.199999809265137,2004,5,25,1240
2004-05-26,10.5,2004,5,26,1241
2004-05-27,9.90000057220459,2004,5,27,1242
2004-05-28,10.699999809265137,2004,5,28,1243
2004-05-29,11.90000057220459,2004,5,29,1244
2004-05-30,10.40000057220459,2004,5,30,1245
2004-05-31,10.5,2004,5,31,1246
2004-06-01,11.699999809265137,2004,6,1,1247
2004-06-02,14.0,2004,6,2,1248
2004-06-03,15.5,2004,6,3,1249
2004-06-04,16.200000762939453,2004,6,4,1250
2004-06-05,19.0,2004,6,5,1251
2004-06-06,17.899999618530273,2004,6,6,1252
2004-06-07,16.399999618530273,2004,6,7,1253
2004-06-08,13.90000057220459,2004,6,8,1254
2004-06-09,12.0,2004,6,9,1255
2004-06-10,11.90000057220459,2004,6,10,1256
2004-06-11,14.90000057220459,2004,6,11,1257
2004-06-12,14.300000190734863,2004,6,12,1258
2004-06-13,11.300000190734863,2004,6,13,1259
2004-06-14,12.0,2004,6,14,1260
2004-06-15,12.90000057220459,2004,6,15,1261
2004-06-16,10.0,2004,6,16,1262
2004-06-17,10.800000190734863,2004,6,17,1263
2004-06-18,11.600000381469727,2004,6,18,1264
2004-06-19,14.800000190734863,2004,6,19,1265
2004-06-20,15.699999809265137,2004,6,20,1266
2004-06-21,12.100000381469727,2004,6,21,1267
2004-06-22,14.0,2004,6,22,1268
2004-06-23,15.100000381469727,2004,6,23,1269
2004-06-24,18.0,2004,6,24,1270
2004-06-25,16.30000114440918,2004,6,25,1271
2004-06-26,16.5,2004,6,26,1272
2004-06-27,14.5,2004,6,27,1273
2004-06-28,14.699999809265137,2004,6,28,1274
2004-06-29,14.300000190734863,2004,6,29,1275
2004-06-30,14.699999809265137,2004,6,30,1276
2004-07-01,16.100000381469727,2004,7,1,1277
2004-07-02,14.199999809265137,2004,7,2,1278
2004-07-03,15.100000381469727,2004,7,3,1279
2004-07-04,14.800000190734863,2004,7,4,1280
2004-07-05,14.300000190734863,2004,7,5,1281
2004-07-06,13.40000057220459,2004,7,6,1282
2004-07-07,13.0,2004,7,7,1283
2004-07-08,15.100000381469727,2004,7,8,1284
2004-07-09,18.200000762939453,2004,7,9,1285
2004-07-10,18.899999618530273,2004,7,10,1286
2004-07-11,14.300000190734863,2004,7,11,1287
2004-07-12,15.800000190734863,2004,7,12,1288
2004-07-13,15.0,2004,7,13,1289
2004-07-14,15.300000190734863,2004,7,14,1290
2004-07-15,14.40000057220459,2004,7,15,1291
2004-07-16,15.100000381469727,2004,7,16,1292
2004-07-17,15.5,2004,7,17,1293
2004-07-18,17.600000381469727,2004,7,18,1294
2004-07-19,21.399999618530273,2004,7,19,1295
2004-07-20,18.80000114440918,2004,7,20,1296
2004-07-21,17.899999618530273,2004,7,21,1297
2004-07-22,19.5,2004,7,22,1298
2004-07-23,21.399999618530273,2004,7,23,1299
2004-07-24,20.0,2004,7,24,1300
2004-07-25,19.30000114440918,2004,7,25,1301
2004-07-26,18.600000381469727,2004,7,26,1302
2004-07-27,17.200000762939453,2004,7,27,1303
2004-07-28,16.399999618530273,2004,7,28,1304
2004-07-29,18.399999618530273,2004,7,29,1305
2004-07-30,17.5,2004,7,30,1306
2004-07-31,18.600000381469727,2004,7,31,1307
2004-08-01,19.30000114440918,2004,8,1,1308
2004-08-02,19.5,2004,8,2,1309
2004-08-03,22.899999618530273,2004,8,3,1310
2004-08-04,23.399999618530273,2004,8,4,1311
2004-08-05,23.200000762939453,2004,8,5,1312
2004-08-06,22.700000762939453,2004,8,6,1313
2004-08-07,22.30000114440918,2004,8,7,1314
2004-08-08,21.5,2004,8,8,1315
2004-08-09,21.5,2004,8,9,1316
2004-08-10,18.899999618530273,2004,8,10,1317
2004-08-11,18.700000762939453,2004,8,11,1318
2004-08-12,18.399999618530273,2004,8,12,1319
2004-08-13,15.600000381469727,2004,8,13,1320
2004-08-14,15.100000381469727,2004,8,14,1321
2004-08-15,15.800000190734863,2004,8,15,1322
2004-08-16,18.80000114440918,2004,8,16,1323
2004-08-17,18.399999618530273,2004,8,17,1324
2004-08-18,19.600000381469727,2004,8,18,1325
2004-08-19,21.600000381469727,2004,8,19,1326
2004-08-20,19.899999618530273,2004,8,20,1327
2004-08-21,18.5,2004,8,21,1328
2004-08-22,15.300000190734863,2004,8,22,1329
2004-08-23,14.199999809265137,2004,8,23,1330
2004-08-24,13.699999809265137,2004,8,24,1331
2004-08-25,12.90000057220459,2004,8,25,1332
2004-08-26,15.0,2004,8,26,1333
2004-08-27,16.200000762939453,2004,8,27,1334
2004-08-28,16.0,2004,8,28,1335
2004-08-29,16.80000114440918,2004,8,29,1336
2004-08-30,19.200000762939453,2004,8,30,1337
2004-08-31,18.899999618530273,2004,8,31,1338
2004-09-01,16.200000762939453,2004,9,1,1339
2004-09-02,14.600000381469727,2004,9,2,1340
2004-09-03,14.5,2004,9,3,1341
2004-09-04,15.699999809265137,2004,9,4,1342
2004-09-05,16.700000762939453,2004,9,5,1343
2004-09-06,17.5,2004,9,6,1344
2004-09-07,15.40000057220459,2004,9,7,1345
2004-09-08,11.40000057220459,2004,9,8,1346
2004-09-09,10.100000381469727,2004,9,9,1347
2004-09-10,12.5,2004,9,10,1348
2004-09-11,15.800000190734863,2004,9,11,1349
2004-09-12,16.399999618530273,2004,9,12,1350
2004-09-13,15.300000190734863,2004,9,13,1351
2004-09-14,15.5,2004,9,14,1352
2004-09-15,16.0,2004,9,15,1353
2004-09-16,12.100000381469727,2004,9,16,1354
2004-09-17,10.600000381469727,2004,9,17,1355
2004-09-18,11.600000381469727,2004,9,18,1356
2004-09-19,13.100000381469727,2004,9,19,1357
2004-09-20,13.699999809265137,2004,9,20,1358
2004-09-21,12.600000381469727,2004,9,21,1359
2004-09-22,11.199999809265137,2004,9,22,1360
2004-09-23,10.699999809265137,2004,9,23,1361
2004-09-24,10.0,2004,9,24,1362
2004-09-25,11.199999809265137,2004,9,25,1363
2004-09-26,11.699999809265137,2004,9,26,1364
2004-09-27,11.300000190734863,2004,9,27,1365
2004-09-28,12.300000190734863,2004,9,28,1366
2004-09-29,9.800000190734863,2004,9,29,1367
2004-09-30,11.5,2004,9,30,1368
2004-10-01,9.800000190734863,2004,10,1,1369
2004-10-02,8.90000057220459,2004,10,2,1370
2004-10-03,8.40000057220459,2004,10,3,1371
2004-10-04,9.5,2004,10,4,1372
2004-10-05,12.199999809265137,2004,10,5,1373
2004-10-06,14.5,2004,10,6,1374
2004-10-07,12.800000190734863,2004,10,7,1375
2004-10-08,10.100000381469727,2004,10,8,1376
2004-10-09,8.199999809265137,2004,10,9,1377
2004-10-10,3.4000000953674316,2004,10,10,1378
2004-10-11,2.9000000953674316,2004,10,11,1379
2004-10-12,2.799999952316284,2004,10,12,1380
2004-10-13,2.5,2004,10,13,1381
2004-10-14,3.799999952316284,2004,10,14,1382
2004-10-15,5.0,2004,10,15,1383
2004-10-16,6.0,2004,10,16,1384
2004-10-17,8.100000381469727,2004,10,17,1385
2004-10-18,6.800000190734863,2004,10,18,1386
2004-10-19,7.300000190734863,2004,10,19,1387
2004-10-20,6.0,2004,10,20,1388
2004-10-21,5.099999904632568,2004,10,21,1389
2004-10-22,7.700000286102295,2004,10,22,1390
2004-10-23,10.100000381469727,2004,10,23,1391
2004-10-24,10.800000190734863,2004,10,24,1392
2004-10-25,10.100000381469727,2004,10,25,1393
2004-10-26,11.800000190734863,2004,10,26,1394
2004-10-27,9.199999809265137,2004,10,27,1395
2004-10-28,7.200000286102295,2004,10,28,1396
2004-10-29,5.900000095367432,2004,10,29,1397
2004-10-30,5.099999904632568,2004,10,30,1398
2004-10-31,5.400000095367432,2004,10,31,1399
2004-11-01,7.400000095367432,2004,11,1,1400
2004-11-02,5.400000095367432,2004,11,2,1401
2004-11-03,2.799999952316284,2004,11,3,1402
2004-11-04,3.200000047683716,2004,11,4,1403
2004-11-05,7.099999904632568,2004,11,5,1404
2004-11-06,5.800000190734863,2004,11,6,1405
2004-11-07,1.5,2004,11,7,1406
2004-11-08,1.2000000476837158,2004,11,8,1407
2004-11-09,0.9000000357627869,2004,11,9,1408
2004-11-10,3.4000000953674316,2004,11,10,1409
2004-11-11,6.599999904632568,2004,11,11,1410
2004-11-12,7.700000286102295,2004,11,12,1411
2004-11-13,6.300000190734863,2004,11,13,1412
2004-11-14,2.9000000953674316,2004,11,14,1413
2004-11-15,5.900000095367432,2004,11,15,1414
2004-11-16,5.200000286102295,2004,11,16,1415
2004-11-17,1.0,2004,11,17,1416
2004-11-18,-0.30000001192092896,2004,11,18,1417
2004-11-19,-2.9000000953674316,2004,11,19,1418
2004-11-20,-7.300000190734863,2004,11,20,1419
2004-11-21,-5.200000286102295,2004,11,21,1420
2004-11-22,-3.799999952316284,2004,11,22,1421
2004-11-23,-3.200000047683716,2004,11,23,1422
2004-11-24,-4.599999904632568,2004,11,24,1423
2004-11-25,-3.0,2004,11,25,1424
2004-11-26,-0.699999988079071,2004,11,26,1425
2004-11-27,-4.200000286102295,2004,11,27,1426
2004-11-28,-7.5,2004,11,28,1427
2004-11-29,-7.800000190734863,2004,11,29,1428
2004-11-30,-1.3000000715255737,2004,11,30,1429
2004-12-01,1.8000000715255737,2004,12,1,1430
2004-12-02,0.30000001192092896,2004,12,2,1431
2004-12-03,1.399999976158142,2004,12,3,1432
2004-12-04,0.5,2004,12,4,1433
2004-12-05,4.5,2004,12,5,1434
2004-12-06,4.200000286102295,2004,12,6,1435
2004-12-07,4.0,2004,12,7,1436
2004-12-08,5.099999904632568,2004,12,8,1437
2004-12-09,3.9000000953674316,2004,12,9,1438
2004-12-10,3.6000001430511475,2004,12,10,1439
2004-12-11,3.799999952316284,2004,12,11,1440
2004-12-12,4.0,2004,12,12,1441
2004-12-13,0.9000000357627869,2004,12,13,1442
2004-12-14,2.200000047683716,2004,12,14,1443
2004-12-15,1.5,2004,12,15,1444
2004-12-16,3.700000047683716,2004,12,16,1445
2004-12-17,0.800000011920929,2004,12,17,1446
2004-12-18,1.0,2004,12,18,1447
2004-12-19,0.6000000238418579,2004,12,19,1448
2004-12-20,-1.899999976158142,2004,12,20,1449
2004-12-21,-4.300000190734863,2004,12,21,1450
2004-12-22,-3.5,2004,12,22,1451
2004-12-23,-0.699999988079071,2004,12,23,1452
2004-12-24,1.399999976158142,2004,12,24,1453
2004-12-25,-1.2000000476837158,2004,12,25,1454
2004-12-26,1.5,2004,12,26,1455
2004-12-27,0.10000000149011612,2004,12,27,1456
2004-12-28,0.20000000298023224,2004,12,28,1457
2004-12-29,1.100000023841858,2004,12,29,1458
2004-12-30,-0.5,2004,12,30,1459
2004-12-31,2.9000000953674316,2004,12,31,1460
2005-01-01,0.10000000149011612,2005,1,1,1461
2005-01-02,0.800000011920929,2005,1,2,1462
2005-01-03,1.7000000476837158,2005,1,3,1463
2005-01-04,0.10000000149011612,2005,1,4,1464
2005-01-05,3.200000047683716,2005,1,5,1465
2005-01-06,3.6000001430511475,2005,1,6,1466
2005-01-07,5.300000190734863,2005,1,7,1467
2005-01-08,8.300000190734863,2005,1,8,1468
2005-01-09,6.200000286102295,2005,1,9,1469
2005-01-10,5.300000190734863,2005,1,10,1470
2005-01-11,7.200000286102295,2005,1,11,1471
2005-01-12,5.900000095367432,2005,1,12,1472
2005-01-13,4.5,2005,1,13,1473
2005-01-14,3.200000047683716,2005,1,14,1474
2005-01-15,0.10000000149011612,2005,1,15,1475
2005-01-16,0.5,2005,1,16,1476
2005-01-17,-1.0,2005,1,17,1477
2005-01-18,0.20000000298023224,2005,1,18,1478
2005-01-19,-1.100000023841858,2005,1,19,1479
2005-01-20,-0.699999988079071,2005,1,20,1480
2005-01-21,0.9000000357627869,2005,1,21,1481
2005-01-22,-0.30000001192092896,2005,1,22,1482
2005-01-23,-0.699999988079071,2005,1,23,1483
2005-01-24,-2.0,2005,1,24,1484
2005-01-25,-3.1000001430511475,2005,1,25,1485
2005-01-26,-4.700000286102295,2005,1,26,1486
2005-01-27,-8.199999809265137,2005,1,27,1487
2005-01-28,-12.90000057220459,2005,1,28,1488
2005-01-29,-13.100000381469727,2005,1,29,1489
2005-01-30,-9.800000190734863,2005,1,30,1490
2005-01-31,-1.8000000715255737,2005,1,31,1491
2005-02-01,-0.30000001192092896,2005,2,1,1492
2005-02-02,-0.9000000357627869,2005,2,2,1493
2005-02-03,-2.5,2005,2,3,1494
2005-02-04,-7.300000190734863,2005,2,4,1495
2005-02-05,-8.40000057220459,2005,2,5,1496
2005-02-06,-9.800000190734863,2005,2,6,1497
2005-02-07,-11.199999809265137,2005,2,7,1498
2005-02-08,-10.699999809265137,2005,2,8,1499
2005-02-09,-9.40000057220459,2005,2,9,1500
2005-02-10,-4.099999904632568,2005,2,10,1501
2005-02-11,0.20000000298023224,2005,2,11,1502
2005-02-12,-1.2000000476837158,2005,2,12,1503
2005-02-13,-2.4000000953674316,2005,2,13,1504
2005-02-14,-5.0,2005,2,14,1505
2005-02-15,-4.800000190734863,2005,2,15,1506
2005-02-16,-3.200000047683716,2005,2,16,1507
2005-02-17,-2.200000047683716,2005,2,17,1508
2005-02-18,-2.200000047683716,2005,2,18,1509
2005-02-19,-1.899999976158142,2005,2,19,1510
2005-02-20,-3.0,2005,2,20,1511
2005-02-21,-5.800000190734863,2005,2,21,1512
2005-02-22,-4.599999904632568,2005,2,22,1513
2005-02-23,-4.900000095367432,2005,2,23,1514
2005-02-24,-4.099999904632568,2005,2,24,1515
2005-02-25,-6.300000190734863,2005,2,25,1516
2005-02-26,-6.5,2005,2,26,1517
2005-02-27,-9.300000190734863,2005,2,27,1518
2005-02-28,-9.40000057220459,2005,2,28,1519
2005-03-01,-10.5,2005,3,1,1520
2005-03-02,-11.600000381469727,2005,3,2,1521
2005-03-03,-10.199999809265137,2005,3,3,1522
2005-03-04,-8.40000057220459,2005,3,4,1523
2005-03-05,-5.5,2005,3,5,1524
2005-03-06,-6.0,2005,3,6,1525
2005-03-07,-6.0,2005,3,7,1526
2005-03-08,-3.0,2005,3,8,1527
2005-03-09,-5.5,2005,3,9,1528
2005-03-10,-7.0,2005,3,10,1529
2005-03-11,-8.0,2005,3,11,1530
2005-03-12,-6.400000095367432,2005,3,12,1531
2005-03-13,-8.699999809265137,2005,3,13,1532
2005-03-14,-7.700000286102295,2005,3,14,1533
2005-03-15,-4.5,2005,3,15,1534
2005-03-16,-4.900000095367432,2005,3,16,1535
2005-03-17,2.0,2005,3,17,1536
2005-03-18,-2.299999952316284,2005,3,18,1537
2005-03-19,-5.099999904632568,2005,3,19,1538
2005-03-20,-4.0,2005,3,20,1539
2005-03-21,-2.799999952316284,2005,3,21,1540
2005-03-22,-1.899999976158142,2005,3,22,1541
2005-03-23,-0.20000000298023224,2005,3,23,1542
2005-03-24,2.5,2005,3,24,1543
2005-03-25,5.5,2005,3,25,1544
2005-03-26,2.6000001430511475,2005,3,26,1545
2005-03-27,2.200000047683716,2005,3,27,1546
2005-03-28,0.30000001192092896,2005,3,28,1547
2005-03-29,0.9000000357627869,2005,3,29,1548
2005-03-30,-1.100000023841858,2005,3,30,1549
2005-03-31,-0.10000000149011612,2005,3,31,1550
2005-04-01,-0.30000001192092896,2005,4,1,1551
2005-04-02,5.200000286102295,2005,4,2,1552
2005-04-03,6.400000095367432,2005,4,3,1553
2005-04-04,8.199999809265137,2005,4,4,1554
2005-04-05,10.800000190734863,2005,4,5,1555
2005-04-06,6.400000095367432,2005,4,6,1556
2005-04-07,6.5,2005,4,7,1557
2005-04-08,8.600000381469727,2005,4,8,1558
2005-04-09,6.200000286102295,2005,4,9,1559
2005-04-10,4.099999904632568,2005,4,10,1560
2005-04-11,4.400000095367432,2005,4,11,1561
2005-04-12,8.100000381469727,2005,4,12,1562
2005-04-13,6.900000095367432,2005,4,13,1563
2005-04-14,9.40000057220459,2005,4,14,1564
2005-04-15,11.40000057220459,2005,4,15,1565
2005-04-16,11.0,2005,4,16,1566
2005-04-17,11.800000190734863,2005,4,17,1567
2005-04-18,9.699999809265137,2005,4,18,1568
2005-04-19,3.700000047683716,2005,4,19,1569
2005-04-20,1.100000023841858,2005,4,20,1570
2005-04-21,2.700000047683716,2005,4,21,1571
2005-04-22,2.200000047683716,2005,4,22,1572
2005-04-23,2.4000000953674316,2005,4,23,1573
2005-04-24,3.4000000953674316,2005,4,24,1574
2005-04-25,4.599999904632568,2005,4,25,1575
2005-04-26,6.900000095367432,2005,4,26,1576
2005-04-27,7.700000286102295,2005,4,27,1577
2005-04-28,9.199999809265137,2005,4,28,1578
2005-04-29,9.100000381469727,2005,4,29,1579
2005-04-30,7.800000190734863,2005,4,30,1580
2005-05-01,7.300000190734863,2005,5,1,1581
2005-05-02,7.300000190734863,2005,5,2,1582
2005-05-03,8.40000057220459,2005,5,3,1583
2005-05-04,6.300000190734863,2005,5,4,1584
2005-05-05,8.199999809265137,2005,5,5,1585
2005-05-06,8.0,2005,5,6,1586
2005-05-07,10.0,2005,5,7,1587
2005-05-08,8.199999809265137,2005,5,8,1588
2005-05-09,8.40000057220459,2005,5,9,1589
2005-05-10,5.400000095367432,2005,5,10,1590
2005-05-11,7.5,2005,5,11,1591
2005-05-12,7.0,2005,5,12,1592
2005-05-13,8.699999809265137,2005,5,13,1593
2005-05-14,9.0,2005,5,14,1594
2005-05-15,12.699999809265137,2005,5,15,1595
2005-05-16,12.800000190734863,2005,5,16,1596
2005-05-17,11.40000057220459,2005,5,17,1597
2005-05-18,9.800000190734863,2005,5,18,1598
2005-05-19,10.0,2005,5,19,1599
2005-05-20,10.699999809265137,2005,5,20,1600
2005-05-21,15.199999809265137,2005,5,21,1601
2005-05-22,18.100000381469727,2005,5,22,1602
2005-05-23,19.80000114440918,2005,5,23,1603
2005-05-24,18.80000114440918,2005,5,24,1604
2005-05-25,15.5,2005,5,25,1605
2005-05-26,17.5,2005,5,26,1606
2005-05-27,18.5,2005,5,27,1607
2005-05-28,16.100000381469727,2005,5,28,1608
2005-05-29,17.30000114440918,2005,5,29,1609
2005-05-30,13.100000381469727,2005,5,30,1610
2005-05-31,10.699999809265137,2005,5,31,1611
2005-06-01,9.600000381469727,2005,6,1,1612
2005-06-02,10.90000057220459,2005,6,2,1613
2005-06-03,12.90000057220459,2005,6,3,1614
2005-06-04,16.0,2005,6,4,1615
2005-06-05,14.5,2005,6,5,1616
2005-06-06,13.300000190734863,2005,6,6,1617
2005-06-07,11.100000381469727,2005,6,7,1618
2005-06-08,12.300000190734863,2005,6,8,1619
2005-06-09,13.300000190734863,2005,6,9,1620
2005-06-10,15.40000057220459,2005,6,10,1621
2005-06-11,14.800000190734863,2005,6,11,1622
2005-06-12,13.5,2005,6,12,1623
2005-06-13,13.90000057220459,2005,6,13,1624
2005-06-14,15.699999809265137,2005,6,14,1625
2005-06-15,17.0,2005,6,15,1626
2005-06-16,18.30000114440918,2005,6,16,1627
2005-06-17,18.399999618530273,2005,6,17,1628
2005-06-18,18.399999618530273,2005,6,18,1629
2005-06-19,17.200000762939453,2005,6,19,1630
2005-06-20,16.80000114440918,2005,6,20,1631
2005-06-21,16.600000381469727,2005,6,21,1632
2005-06-22,16.700000762939453,2005,6,22,1633
2005-06-23,18.100000381469727,2005,6,23,1634
2005-06-24,20.399999618530273,2005,6,24,1635
2005-06-25,19.700000762939453,2005,6,25,1636
2005-06-26,15.600000381469727,2005,6,26,1637
2005-06-27,16.100000381469727,2005,6,27,1638
2005-06-28,14.699999809265137,2005,6,28,1639
2005-06-29,12.40000057220459,2005,6,29,1640
2005-06-30,14.0,2005,6,30,1641
2005-07-01,16.200000762939453,2005,7,1,1642
2005-07-02,17.600000381469727,2005,7,2,1643
2005-07-03,17.5,2005,7,3,1644
2005-07-04,19.5,2005,7,4,1645
2005-07-05,20.80000114440918,2005,7,5,1646
2005-07-06,20.5,2005,7,6,1647
2005-07-07,21.30000114440918,2005,7,7,1648
2005-07-08,21.30000114440918,2005,7,8,1649
2005-07-09,21.200000762939453,2005,7,9,1650
2005-07-10,21.200000762939453,2005,7,10,1651
2005-07-11,23.200000762939453,2005,7,11,1652
2005-07-12,22.200000762939453,2005,7,12,1653
2005-07-13,24.0,2005,7,13,1654
2005-07-14,22.5,2005,7,14,1655
2005-07-15,21.5,2005,7,15,1656
2005-07-16,20.600000381469727,2005,7,16,1657
2005-07-17,18.200000762939453,2005,7,17,1658
2005-07-18,17.399999618530273,2005,7,18,1659
2005-07-19,19.100000381469727,2005,7,19,1660
2005-07-20,18.0,2005,7,20,1661
2005-07-21,16.100000381469727,2005,7,21,1662
2005-07-22,15.40000057220459,2005,7,22,1663
2005-07-23,16.5,2005,7,23,1664
2005-07-24,17.899999618530273,2005,7,24,1665
2005-07-25,18.399999618530273,2005,7,25,1666
2005-07-26,18.0,2005,7,26,1667
2005-07-27,17.700000762939453,2005,7,27,1668
2005-07-28,17.80000114440918,2005,7,28,1669
2005-07-29,18.600000381469727,2005,7,29,1670
2005-07-30,20.399999618530273,2005,7,30,1671
2005-07-31,19.899999618530273,2005,7,31,1672
2005-08-01,19.5,2005,8,1,1673
2005-08-02,18.600000381469727,2005,8,2,1674
2005-08-03,18.0,2005,8,3,1675
2005-08-04,20.0,2005,8,4,1676
2005-08-05,17.899999618530273,2005,8,5,1677
2005-08-06,15.800000190734863,2005,8,6,1678
2005-08-07,16.700000762939453,2005,8,7,1679
2005-08-08,15.0,2005,8,8,1680
2005-08-09,17.80000114440918,2005,8,9,1681
2005-08-10,15.600000381469727,2005,8,10,1682
2005-08-11,13.600000381469727,2005,8,11,1683
2005-08-12,15.90000057220459,2005,8,12,1684
2005-08-13,15.600000381469727,2005,8,13,1685
2005-08-14,15.90000057220459,2005,8,14,1686
2005-08-15,16.30000114440918,2005,8,15,1687
2005-08-16,16.80000114440918,2005,8,16,1688
2005-08-17,17.5,2005,8,17,1689
2005-08-18,16.30000114440918,2005,8,18,1690
2005-08-19,17.399999618530273,2005,8,19,1691
2005-08-20,18.600000381469727,2005,8,20,1692
2005-08-21,19.0,2005,8,21,1693
2005-08-22,16.700000762939453,2005,8,22,1694
2005-08-23,18.100000381469727,2005,8,23,1695
2005-08-24,20.700000762939453,2005,8,24,1696
2005-08-25,21.399999618530273,2005,8,25,1697
2005-08-26,17.200000762939453,2005,8,26,1698
2005-08-27,13.300000190734863,2005,8,27,1699
2005-08-28,14.0,2005,8,28,1700
2005-08-29,16.200000762939453,2005,8,29,1701
2005-08-30,16.5,2005,8,30,1702
2005-08-31,15.100000381469727,2005,8,31,1703
2005-09-01,15.0,2005,9,1,1704
2005-09-02,14.699999809265137,2005,9,2,1705
2005-09-03,15.40000057220459,2005,9,3,1706
2005-09-04,15.100000381469727,2005,9,4,1707
2005-09-05,15.600000381469727,2005,9,5,1708
2005-09-06,15.600000381469727,2005,9,6,1709
2005-09-07,17.899999618530273,2005,9,7,1710
2005-09-08,19.5,2005,9,8,1711
2005-09-09,17.0,2005,9,9,1712
2005-09-10,14.0,2005,9,10,1713
2005-09-11,15.100000381469727,2005,9,11,1714
2005-09-12,13.90000057220459,2005,9,12,1715
2005-09-13,13.40000057220459,2005,9,13,1716
2005-09-14,13.699999809265137,2005,9,14,1717
2005-09-15,13.600000381469727,2005,9,15,1718
2005-09-16,9.90000057220459,2005,9,16,1719
2005-09-17,8.5,2005,9,17,1720
2005-09-18,9.5,2005,9,18,1721
2005-09-19,13.0,2005,9,19,1722
2005-09-20,13.100000381469727,2005,9,20,1723
2005-09-21,14.600000381469727,2005,9,21,1724
2005-09-22,13.199999809265137,2005,9,22,1725
2005-09-23,14.300000190734863,2005,9,23,1726
2005-09-24,13.100000381469727,2005,9,24,1727
2005-09-25,13.0,2005,9,25,1728
2005-09-26,13.90000057220459,2005,9,26,1729
2005-09-27,15.300000190734863,2005,9,27,1730
2005-09-28,15.199999809265137,2005,9,28,1731
2005-09-29,13.40000057220459,2005,9,29,1732
2005-09-30,11.40000057220459,2005,9,30,1733
2005-10-01,12.600000381469727,2005,10,1,1734
2005-10-02,13.600000381469727,2005,10,2,1735
2005-10-03,13.100000381469727,2005,10,3,1736
2005-10-04,10.800000190734863,2005,10,4,1737
2005-10-05,11.5,2005,10,5,1738
2005-10-06,9.699999809265137,2005,10,6,1739
2005-10-07,10.90000057220459,2005,10,7,1740
2005-10-08,11.40000057220459,2005,10,8,1741
2005-10-09,10.90000057220459,2005,10,9,1742
2005-10-10,11.0,2005,10,10,1743
2005-10-11,10.199999809265137,2005,10,11,1744
2005-10-12,9.300000190734863,2005,10,12,1745
2005-10-13,9.300000190734863,2005,10,13,1746
2005-10-14,8.300000190734863,2005,10,14,1747
2005-10-15,8.90000057220459,2005,10,15,1748
2005-10-16,7.700000286102295,2005,10,16,1749
2005-10-17,6.800000190734863,2005,10,17,1750
2005-10-18,7.099999904632568,2005,10,18,1751
2005-10-19,3.5,2005,10,19,1752
2005-10-20,6.099999904632568,2005,10,20,1753
2005-10-21,7.400000095367432,2005,10,21,1754
2005-10-22,9.90000057220459,2005,10,22,1755
2005-10-23,10.600000381469727,2005,10,23,1756
2005-10-24,4.599999904632568,2005,10,24,1757
2005-10-25,1.399999976158142,2005,10,25,1758
2005-10-26,9.300000190734863,2005,10,26,1759
2005-10-27,4.099999904632568,2005,10,27,1760
2005-10-28,0.6000000238418579,2005,10,28,1761
2005-10-29,0.699999988079071,2005,10,29,1762
2005-10-30,1.399999976158142,2005,10,30,1763
2005-10-31,2.0,2005,10,31,1764
2005-11-01,4.099999904632568,2005,11,1,1765
2005-11-02,4.800000190734863,2005,11,2,1766
2005-11-03,4.900000095367432,2005,11,3,1767
2005-11-04,7.599999904632568,2005,11,4,1768
2005-11-05,7.599999904632568,2005,11,5,1769
2005-11-06,7.5,2005,11,6,1770
2005-11-07,6.400000095367432,2005,11,7,1771
2005-11-08,5.5,2005,11,8,1772
2005-11-09,6.599999904632568,2005,11,9,1773
2005-11-10,6.200000286102295,2005,11,10,1774
2005-11-11,6.599999904632568,2005,11,11,1775
2005-11-12,7.400000095367432,2005,11,12,1776
2005-11-13,7.900000095367432,2005,11,13,1777
2005-11-14,7.700000286102295,2005,11,14,1778
2005-11-15,5.700000286102295,2005,11,15,1779
2005-11-16,2.700000047683716,2005,11,16,1780
2005-11-17,0.4000000059604645,2005,11,17,1781
2005-11-18,0.5,2005,11,18,1782
2005-11-19,-1.5,2005,11,19,1783
2005-11-20,-1.600000023841858,2005,11,20,1784
2005-11-21,-1.600000023841858,2005,11,21,1785
2005-11-22,0.20000000298023224,2005,11,22,1786
2005-11-23,-1.0,2005,11,23,1787
2005-11-24,-0.20000000298023224,2005,11,24,1788
2005-11-25,-0.699999988079071,2005,11,25,1789
2005-11-26,-1.7000000476837158,2005,11,26,1790
2005-11-27,-1.0,2005,11,27,1791
2005-11-28,2.4000000953674316,2005,11,28,1792
2005-11-29,0.30000001192092896,2005,11,29,1793
2005-11-30,-0.10000000149011612,2005,11,30,1794
2005-12-01,-1.3000000715255737,2005,12,1,1795
2005-12-02,-3.6000001430511475,2005,12,2,1796
2005-12-03,-6.300000190734863,2005,12,3,1797
2005-12-04,-3.9000000953674316,2005,12,4,1798
2005-12-05,-0.6000000238418579,2005,12,5,1799
2005-12-06,0.4000000059604645,2005,12,6,1800
2005-12-07,0.20000000298023224,2005,12,7,1801
